file,study,word,fricative,shift_percent,fricative_voicing,fricative_place,fricative_sibilance,sound_preceeding,sound_following,cue_raw_maxpf,cue_raw_dur_f,cue_raw_dur_v,cue_raw_rms_f,cue_raw_rms_v,cue_raw_F3ampF,cue_raw_F3ampV,cue_raw_F5ampF,cue_raw_F5ampV,cue_raw_lowF,cue_raw_F0,cue_raw_F1,cue_raw_F2,cue_raw_F3,cue_raw_F4,cue_raw_F5,cue_raw_M1,cue_raw_M2,cue_raw_M3,cue_raw_M4,cue_raw_M1trans,cue_raw_M2trans, cue_raw_M3trans,cue_raw_M4trans,cue_raw_W1M1,cue_raw_W1M2,cue_raw_W1M3,cue_raw_W1M4, cue_raw_W2M1,cue_raw_W2M2,cue_raw_W2M3,cue_raw_W2M4, cue_raw_W3M1,cue_raw_W3M2,cue_raw_W3M3,cue_raw_W3M4, cue_raw_W4M1,cue_raw_W4M2,cue_raw_W4M3,cue_raw_W4M4
Drouin-et-al-2016_s-bias,Drouin-et-al-2016,glacier,sh,0,voiceless,post-alveolar,sibilant,N/A,N/A,3143.84765625,129.02240642596752,180.98831985624741,0.025581530781555128,0.048609361915838825,11.777375572715878,14.963863627266809,6.121021147416876,-0.5720872261845493,12.235681210159914,168.4095763104181,480.9924097070746,1517.5534760097078,2068.6298864002556,3093.7649756503247,4630.448694362076,3368.724048441705,1441.9033863346694,1.5820800970705688,5.061369744995186,603.9476466802452,710.6985461919711,4.895486042119798,37.49464678031746,3193.8393230353017,1537.5779319196167,1.0274101155126607,3.898654799153168,3543.608773848108,1346.2288407497222,2.136750078628477,6.224084690837204,3334.133411198886,1325.6804301363497,2.1562487019786536,6.8235817069278255,603.9476466802452,710.6985461919711,4.895486042119798,37.49464678031746,
Drouin-et-al-2016_s-bias,Drouin-et-al-2016,graduation,sh,0,voiceless,post-alveolar,sibilant,N/A,N/A,3273.046875,138.2656934734534,199.6674225245627,0.029189909276871078,0.03347689191039326,5.65697173302498,-7.884566159294569,25.88632002250382,-5.45866243938434,13.45357529097446,81.96711507521924,311.14532956426785,371.6767055927208,2217.1063523443777,3188.297571816044,4856.920968935479,3588.5896032957544,1364.837874567816,1.7137160302085817,5.514503196473978,494.46949240426727,856.5541980392585,3.9576969109564897,18.50507162689127,3373.381156347828,1332.6509992405797,1.3109434536760556,6.196879070275836,3803.798050243681,1397.0247498950525,2.1164886067411075,4.83212732267212,3705.7832615844877,1307.6126709050147,2.0222007524962704,6.218639164890844,494.46949240426727,856.5541980392585,3.9576969109564897,18.50507162689127,
Drouin-et-al-2016_s-bias,Drouin-et-al-2016,impatient,sh,0,voiceless,post-alveolar,sibilant,N/A,N/A,3380.712890625,102.13344541442382,292.35784196532677,0.04188219075777787,0.0811740253025816,25.221754188218824,24.800141383317403,27.68722026233142,13.784914716757443,17.378347177928998,161.2448915580991,515.03761676206,1805.741206262173,2615.3521418486,3248.61880114302,4687.359888022577,3500.400129061579,1412.18072011405,1.38048515774943,4.603589387277788,605.5646136129019,807.1749050722016,3.8495350264387445,17.515587614029553,3336.5842851502143,1665.3238075806416,0.5990857272647946,2.113773678194587,3664.2159729729433,1159.0376326474586,2.161884588234065,7.093405096360989,3636.9658171671053,1158.8704499549629,1.92897248382424,7.092447663154383,605.5646136129019,807.1749050722016,3.8495350264387445,17.515587614029553,
Drouin-et-al-2016_s-bias,Drouin-et-al-2016,initial,sh,0,voiceless,post-alveolar,sibilant,N/A,N/A,3380.712890625,101.25700187973408,218.2352211401266,0.05071869129209484,0.06780547143528293,23.706269827211955,19.593400101036806,14.50761567575494,4.297067761650718,18.621708689010806,175.90922219432866,555.8079040269399,1425.8321817528874,2537.8459686256824,3324.9546103057087,4655.072142970693,3735.3642427681652,1528.7288042889718,1.5836579965656434,3.8297651870339244,571.5226574986957,742.6151361847317,5.290395029036033,40.92777165124374,3589.628683075032,1599.061930690842,1.243533937998746,3.6058639745348593,3881.099802461299,1458.3956778871016,1.9237820551325409,4.05366639953299,3831.2450786913805,1520.7618249675525,1.6912728631992795,3.8565174644513736,571.5226574986957,742.6151361847317,5.290395029036033,40.92777165124374,
Drouin-et-al-2016_s-bias,Drouin-et-al-2016,machinery,sh,0,voiceless,post-alveolar,sibilant,N/A,N/A,3445.3125,112.87270339150268,439.04448152426664,0.04308864356026151,0.05960445223599815,32.09807623578935,16.769689261353907,24.120076656706072,4.7797924373992275,15.597023958724794,217.74814877188396,338.01226787490384,2551.0087708837204,3221.5011721372216,3967.105944126582,4825.125231500777,3423.233267020073,1186.3722681455884,1.0957149514052067,6.444442601577981,833.5427301623566,1305.8472486346352,2.297945476253803,5.971145159071904,3239.1664437978075,1235.1699400014736,0.49890415382029474,5.743141388817046,3607.300090242339,1137.5745962897033,1.6925257489901187,7.145743814338916,3587.399203879854,1173.211385858657,1.5985431564971426,6.702043230371929,833.5427301623566,1305.8472486346352,2.297945476253803,5.971145159071904,
Drouin-et-al-2016_s-bias,Drouin-et-al-2016,official,f,0,voiceless,labiodental,non-sibilant,o,i,172.265625,72.57188499331235,63.05555434625987,0.007851891505337492,0.11509668717655105,-10.546428648110837,23.317943996478974,-18.19272699890786,11.384649479385827,15.383537797882997,233.022236360537,466.60646821131934,1858.5984288118632,2610.3722967291583,3489.4266569992037,4824.242255807631,1930.8876775101621,3231.4834826616875,1.6328634069154147,1.0614788846556409,444.16385852357024,399.0150982066062,10.434018229018047,171.41532647870858,1943.9596893292194,3234.2979267093137,1.6660775980010682,1.1588510638650087,1917.8156656911046,3228.6690386140613,1.5996492158297608,0.9641067054462731,1756.9822845856665,2761.2923887383695,1.8207842176447226,2.188311129938909,444.16385852357024,399.0150982066062,10.434018229018047,171.41532647870858,
Drouin-et-al-2016_s-bias,Drouin-et-al-2016,official,sh,0,voiceless,post-alveolar,sibilant,i,N/A,3294.580078125,110.96978905673538,197.3305493814692,0.03934822831549246,0.11314838885311033,28.51492143224263,29.79398349251106,14.2368147424819,5.650552249723403,16.187805198428254,184.41759923410206,545.9498022218514,1446.398044336232,2510.200858755157,3121.279102591515,4413.859606786912,3404.976339852843,1173.3694294679863,2.119725777420835,8.93987845613017,568.0450286804189,433.5244447454105,5.910251850933008,56.65144210686708,3306.584735732293,1219.4929839650679,1.4835016836886459,7.7826283253635875,3503.367943973393,1127.2458749709047,2.7559498711530246,10.097128586896753,3436.7613554693994,1122.886920480363,2.5216803919828528,10.032262554071503,568.0450286804189,433.5244447454105,5.910251850933008,56.65144210686708,
Drouin-et-al-2016_s-bias,Drouin-et-al-2016,parachute,sh,0,voiceless,post-alveolar,sibilant,N/A,N/A,3294.580078125,135.99856586185055,224.36100653853686,0.02748341274135717,0.04083204960315742,21.568113566598427,16.017937301592827,13.30588820883529,-5.048257201547003,12.79598002268846,158.58914034477144,371.1117212556065,2093.9353684478306,2485.0340395837434,3445.689237995148,4712.784727045254,3158.471783481556,1219.127740003205,2.38823917307404,15.472631139860221,653.2590089501788,963.3393872027885,2.989115061797832,10.79753836926518,2909.9001618774787,1630.9722680150178,0.775300336582378,3.3037984185671503,3407.0434050856334,807.2832119913922,4.001178009565702,27.64146386115329,3385.983800691203,900.7206308114944,2.86830981486606,20.482631100551572,653.2590089501788,963.3393872027885,2.989115061797832,10.79753836926518,
Drouin-et-al-2016_s-bias,Drouin-et-al-2016,pediatrician,sh,0,voiceless,post-alveolar,sibilant,t,r,2260.986328125,64.86590969891282,66.4412527856868,0.02049869986873113,0.11781095595415166,24.396540594069492,29.820060052102182,1.426548226251777,0.4762617200013628,16.429198210183486,229.01669482166537,480.90911721468484,1609.327532213883,1958.7581198761595,3434.247910139098,4486.243513272536,2652.1400110546324,1672.8870263080614,1.7618804824546148,6.2645910934687175,504.3757302801388,525.2889073477868,7.519900915249872,97.97474632171894,2715.513712606985,1650.0015404127464,1.585945979852831,5.823124464813091,2588.76630950228,1695.7725122033764,1.9378149850563986,6.706057722124344,2536.9038589626757,1682.9931582928339,1.9634049537254346,6.856155780559597,504.3757302801388,525.2889073477868,7.519900915249872,97.97474632171894,
Drouin-et-al-2016_s-bias,Drouin-et-al-2016,pediatrician,sh,0,voiceless,post-alveolar,sibilant,r,N/A,3165.380859375,103.65093933498315,254.07025832840802,0.039030588509641244,0.08496438054791981,25.576180045375093,15.655481462056455,16.372580936012216,6.5098975002316015,18.80048438193501,163.69320683428785,513.6408698117958,1658.9946003222076,2513.1070894050586,3225.759136633218,4740.62633390854,3324.5635804832204,1471.9406488050581,1.6568396008887234,5.361289017923585,688.8100753100515,945.9061810859438,2.8362103889937944,9.110978582208515,3148.049761042003,1674.0700205355924,1.0097645265183255,2.735926216577381,3501.077399924438,1269.8112770745238,2.3039146752591213,7.986651819269788,3468.8671585230877,1210.5224978436747,2.1728357320413716,8.767367333581051,688.8100753100515,945.9061810859438,2.8362103889937944,9.110978582208515,
Drouin-et-al-2016_s-bias,Drouin-et-al-2016,publisher,sh,0,voiceless,post-alveolar,sibilant,N/A,N/A,3165.380859375,108.85509702424656,183.87059527287164,0.0342673441342958,0.06947143968749467,11.079037457875728,6.798422239562015,11.241287636478553,1.2752895633429076,18.77666859615036,145.21063174977357,543.2811825638103,1726.926221157476,2158.2756362142986,3014.638915831338,4714.75685687207,2681.875658306335,1443.5944917206257,0.6461949407223501,4.6374748580172795,541.132460961761,512.1358393541587,4.64912177264282,35.67638202397205,2305.654476022772,1735.305951612442,0.2772457080672188,0.5627234768835203,3058.0968405898975,1151.8830318288092,1.0151441733774813,8.712226239151038,2944.3634902197946,1200.304399921471,0.7312284744137233,7.116855924400438,541.132460961761,512.1358393541587,4.64912177264282,35.67638202397205,
Drouin-et-al-2016_s-bias,Drouin-et-al-2016,reassure,sh,0,voiceless,post-alveolar,sibilant,N/A,N/A,3639.111328125,144.83302084662597,336.14965986394554,0.03356348351627462,0.0692028045139686,16.640129193990287,20.374653986509475,20.162481368448596,-18.445032558849974,15.476837881960416,239.17943497861276,434.8913579333989,1606.8022732079023,2163.2167548300563,3294.074829699963,4797.610067236169,3531.364384751403,1621.998190367986,1.0415457018009342,2.325256056540105,596.385939022797,798.3024516401239,4.605060816115867,32.1125928133954,3106.2661802692564,1622.2931984467407,0.7359444362003242,2.758105675639108,3956.4625892335503,1621.703182289231,1.3471469674015442,1.8924064374411023,3706.0006776404293,1677.0659516491232,1.3693264961882352,2.0349429554068363,596.385939022797,798.3024516401239,4.605060816115867,32.1125928133954,
Drouin-et-al-2016_s-bias,Drouin-et-al-2016,refreshing,f,0,voiceless,labiodental,non-sibilant,N/A,r,172.265625,95.25302176549033,120.5706550736636,0.007953573282592889,0.14889561788162994,1.2552291335876355,30.081395664374213,-12.66042136073996,4.986118687557276,10.65848709275212,206.15356773525366,566.3627288435604,1414.7598908074863,1754.850306868215,3480.0162620392057,4493.645979256581,1066.1026046178545,2283.597818759422,2.8707081820188707,7.579426814653127,690.3712002346876,512.7876514358367,4.777943300569101,59.81080009104638,865.4640069031184,1930.6257843690564,3.3402729833762175,10.762912622878478,1266.7412023325905,2636.569853149787,2.4011433806615234,4.395941006427776,1429.6196470852638,2611.3767892515366,2.2988864880601403,4.1160744168121415,690.3712002346876,512.7876514358367,4.777943300569101,59.81080009104638,
Drouin-et-al-2016_s-bias,Drouin-et-al-2016,refreshing,sh,0,voiceless,post-alveolar,sibilant,r,N/A,3229.98046875,103.69453091481873,248.38675874390148,0.02365806826647603,0.0487792988838067,6.181891076643664,16.017887526137237,18.64210218741849,-6.294816889768775,14.033861132429191,168.3138311378286,509.91652824831203,2092.5424063047426,2192.784153356245,2956.354731563026,4710.360444075526,3090.902364188502,1347.9085975119576,1.5309596771064435,5.028337394076669,578.4555467302798,821.3869345525521,3.9574167605657076,21.78016685299158,2816.717041788578,1427.9939809016844,0.8585184190090216,3.872784254502534,3365.0876865884256,1267.8232141222309,2.2034009352038657,6.183890533650803,3300.7454712269728,1302.3513993127497,1.9470378903055239,5.708761316959553,578.4555467302798,821.3869345525521,3.9574167605657076,21.78016685299158,
Drouin-et-al-2016_s-bias,Drouin-et-al-2016,vacation,sh,0,voiceless,post-alveolar,sibilant,N/A,N/A,3359.1796875,98.29116090771706,222.01022469594278,0.030359934789690558,0.0576811940041132,16.297191475925473,13.05681546061062,11.948919757216746,5.512638599394757,19.206329775609102,174.59507281550475,496.4361249694262,1896.0534226547024,2502.7466505144953,3239.7007078592083,4613.77643254227,3577.7608333094063,1439.6784414087942,1.3868771471503885,4.824484124821769,795.2535537803465,1084.6968047727883,2.5135705075208135,6.068401548931799,3318.2658184704233,1697.864454817768,0.314697006301832,1.895218171110069,3837.2558481483893,1181.4924279998202,2.4590572879989447,7.75375007853347,3606.6472435313203,1351.7463950786903,0.8086423317236172,5.296492278338404,795.2535537803465,1084.6968047727883,2.5135705075208135,6.068401548931799,
Drouin-et-al-2016_sh-bias,Drouin-et-al-2016,ambition,sh,50,voiceless,post-alveolar,sibilant,N/A,N/A,3725.244140625,109.59877361237908,246.01085976662011,0.026959111132383865,0.0679170762894811,11.726509497140734,11.300427232032211,15.862411004486958,-9.16645910913272,10.837176624356786,161.81238698900256,514.8281475055189,1719.129749469045,2954.435588410658,4578.983555423747,6168.801412275282,5112.580899708483,2198.4093082915088,0.5087036348306242,-0.7713228281912959,564.4893491437676,907.1897914192117,5.941131914265404,40.8633071426109,4655.409142247217,2197.1625474378707,0.7995487003367326,-0.23279815635049195,5569.75265716975,2199.656069145147,0.21785856932451578,-1.3098475000321,5203.91570322903,2163.2370524249404,0.4221898154705971,-1.1246525840093968,564.4893491437676,907.1897914192117,5.941131914265404,40.8633071426109,
Drouin-et-al-2016_sh-bias,Drouin-et-al-2016,beneficial,f,0,voiceless,labiodental,non-sibilant,N/A,N/A,172.265625,77.57302041695802,54.730051654054755,0.010409684876126967,0.07863560797717882,6.100144672129522,15.541229286045954,-4.204943391081341,7.548067399354056,17.639830670842546,200.78819878899674,529.1884812416117,1730.7650140147637,2679.922844786824,3460.449218584844,4765.024831754626,1113.8562984994348,2158.0689966516,2.9393268913340505,8.51140037524207,513.3258408379678,489.99326377463376,8.848701357307336,124.23496854265028,840.0748802590343,1844.8557506977268,3.557053209167366,12.596158449257098,1387.6377167398352,2471.282242605474,2.3216005735007346,4.426642301227042,1172.1038350714791,2320.3775929700464,2.626035753034649,5.999094060961864,513.3258408379678,489.99326377463376,8.848701357307336,124.23496854265028,
Drouin-et-al-2016_sh-bias,Drouin-et-al-2016,beneficial,sh,50,voiceless,post-alveolar,sibilant,N/A,N/A,3337.646484375,101.71825446620053,172.59639747546873,0.029311296175052008,0.08018582573091224,12.289558573425534,-4.277857068566492,18.003980287984596,-4.755783530639547,16.87717660854115,175.35150632810397,551.3028687490001,1287.8272965601618,2927.576600499542,4426.045474247509,5976.1084302668105,4053.434014582932,1914.8510195640984,1.1092506475553072,1.3704140506963398,624.72040882756,794.8850632178096,6.351132333381651,49.494815082541116,3820.3166646899886,1985.1163411823404,0.8932892570012925,1.6669558046479303,4286.551364475876,1844.5856979458565,1.325212038109322,1.0738722967447494,4149.563934056807,1902.0453662320356,1.0310174348973302,1.2086713145523174,624.72040882756,794.8850632178096,6.351132333381651,49.494815082541116,
Drouin-et-al-2016_sh-bias,Drouin-et-al-2016,brochure,sh,50,voiceless,post-alveolar,sibilant,N/A,N/A,2347.119140625,147.29346356424756,379.59668077757436,0.01648021640553853,0.052553824749040225,16.785896185009197,9.309896743901474,0.7687010797233411,-2.1789741578371475,8.573884495822211,215.914300968267,438.06532549501367,1478.88480042133,2425.7448835626137,3669.6009752425593,4789.997663369497,3678.142331112067,2283.5972819034137,1.0567723903830493,0.6836311536506241,655.6735056250843,1087.732982716812,4.847536559323985,27.696630577487493,3545.806373013692,2598.251467979729,0.6985907432276237,-0.1254384316143935,3810.4782892104417,1968.9430958270984,1.4149540375384748,1.4927007389156417,3729.7104841080723,1974.130057897396,1.4867982089121048,1.6719038561043567,655.6735056250843,1087.732982716812,4.847536559323985,27.696630577487493,
Drouin-et-al-2016_sh-bias,Drouin-et-al-2016,brushing,sh,50,voiceless,post-alveolar,sibilant,N/A,N/A,3531.4453125,109.50383758461557,268.3615326472468,0.014640514318682345,0.04887937466511909,16.425071027447167,-8.112526279131014,20.53954338042312,-8.700335524263261,9.806450541173811,163.04921641457818,546.7943464992113,1829.429577023637,2703.033251632688,4436.483210939769,5429.4902114552515,4792.144512310958,2404.7069705271797,0.3654486735467147,-0.806100165298477,589.0894929853617,766.660588643017,5.661533383816551,47.46115999648519,4609.063797944515,2519.055870545597,0.2589950859375298,-0.7975590804651684,4975.225226677401,2290.358070508763,0.47190226115589956,-0.8146412501317855,4650.743725749722,2396.3842648640402,0.465610142052894,-0.6575105379040176,589.0894929853617,766.660588643017,5.661533383816551,47.46115999648519,
Drouin-et-al-2016_sh-bias,Drouin-et-al-2016,commercial,sh,50,voiceless,post-alveolar,sibilant,N/A,N/A,3186.9140625,99.10162297279524,245.9605547645416,0.019707275765971474,0.0696652371111178,10.348314718740149,10.201897042698464,11.035180293258868,-16.665194398698727,13.416026119722918,168.50403741561982,552.5224803248902,1372.3473442821899,2766.183946342323,4435.547225457098,5915.256315063124,4239.569576451255,2117.607930339891,0.7187934260515962,-0.11745997586118184,594.4946696043826,742.1230686955798,7.168098734101008,61.367029859732924,3935.275020725923,2197.1203166456194,0.7722901519718661,-0.019049329399811743,4543.864132176586,2038.095544034163,0.6652967001313265,-0.21587062232255194,4308.801618209894,2123.4908040408905,0.532726901069856,-0.06908674382126412,594.4946696043826,742.1230686955798,7.168098734101008,61.367029859732924,
Drouin-et-al-2016_sh-bias,Drouin-et-al-2016,crucial,sh,50,voiceless,post-alveolar,sibilant,N/A,N/A,2390.185546875,98.81422191579814,216.8106347684491,0.014085840469405158,0.057948411709601404,19.216669955267314,9.337292973042182,16.953974597184057,-3.9818180071687834,9.118532700307139,157.83114124522407,540.9144846897626,1293.3933254332733,2611.7996243023276,4021.4175876268514,5631.162218188997,4673.642275204793,2538.408746374752,0.5704353350472152,-0.7419188738199243,542.8338916070321,642.1731628244429,7.365398686825425,73.70424616644559,4701.3176152582655,2692.4453156608724,0.5131737980361026,-0.9246678864457709,4645.966935151321,2384.372177088632,0.6276968720583278,-0.5591698611940776,4280.68356425581,2383.2137989671955,0.7281738916941866,-0.2026873867360499,542.8338916070321,642.1731628244429,7.365398686825425,73.70424616644559,
